,a0,a1,a2,a3,I,b1,b2,b3
488,-4.143530461033634e-05,0.08183137822635708,-0.1817526305575039,0.21957020801925137,0.9990611706624066,0.49830444531476925,0.25104064356748246,0.25164017867399974
489,-4.626044710218276e-05,0.0818050904458356,-0.1817425718112503,0.21957693369447856,0.999076874817193,0.4983287289323697,0.2510455772791758,0.2516303175313104
490,-8.995097443411162e-05,0.0817625223739414,-0.18187571132524016,0.21963977434804702,0.9990751632678866,0.4985107401085552,0.25118364061077103,0.2516507161791657
491,-0.00013900978574162698,0.08198600174070736,-0.1818989527967508,0.21950520593573236,0.9991139986539302,0.49828928652212623,0.2512372629362582,0.2517514145987658
492,-0.00014568815066086198,0.08197538482603356,-0.18188853353925724,0.21950214425867315,0.9991144306762321,0.4983051437009074,0.2512338309035637,0.25177192275916666
493,-0.00017262809973207088,0.0821242808854799,-0.18200591385253162,0.21958258909170408,0.9991267585467114,0.4981585013491604,0.2512884894527549,0.25174354534773496
494,-0.00018080594456122354,0.08216227353591568,-0.18194316543798325,0.21954942350555212,0.99912811020528,0.49812454394895506,0.2512039147295049,0.251743618343566
495,-0.00017766406568464274,0.08219158324862677,-0.18195144177466646,0.2195280551691872,0.9991278208411849,0.4980948189155353,0.2511933528576327,0.2517665908071843
496,-0.00018534414108026948,0.08219413295908538,-0.18195264966344477,0.21953506623796493,0.9991237272586789,0.49809328276381154,0.2511926035670365,0.25176599739940264
497,-0.00021468269095340463,0.0822500264767738,-0.18191883261619296,0.21953167740936594,0.9991553927501277,0.49802443822642917,0.25112977304774264,0.25174204858297633
498,-0.00020893133474413593,0.08225844305392424,-0.18193095959144867,0.21952755870837154,0.9991606958902697,0.4980106317606699,0.25113943073515727,0.25175146848788255
499,-0.00022554914733570984,0.0822273407883174,-0.1819244563899781,0.21955154151808684,0.9991735397658916,0.49802780833419114,0.2511660687810824,0.25172115919561305
500,-0.00018501314883337394,0.08223758722349428,-0.18193004681937766,0.21955398983968377,0.9991974864129292,0.4979895086578539,0.251199319392172,0.2516830287568328
501,-0.00018573571586531952,0.08223867829182772,-0.18193086340624265,0.2195545580306571,0.9991969325712629,0.4979879442934378,0.25120000159374345,0.25168220201552005
502,-0.00020871626365761425,0.08222804797400853,-0.18187285116852372,0.21952448532512986,0.9991818010502302,0.49798065494135824,0.25113331830795826,0.25169596873006267
